report;sys_time;sim_state;service_state;nr_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;nr_neighbors;cdma_neighbors;rssi_strongest;nstrong;tech;mcc;mnc;mnc_master;lac_tac_sid;long_cid;node_id_nid;cid_bid;psc_pci;nrtac;nrnci;nrpci;nrarfcn;rssi;rsrq;rssi_ev;ecio_ev;rssnr;nrssrsrp;nrssrsrq;nrsssinr;nrcsirsrp;nrcsirsrq;nrcsisinr;slev;ta;gps;accuracy;lat;long;altitude;speed;bearing;band;arfcn;bw;bwlist;thp_rx;thp_tx
238;20240209072630;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1131778;4421;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-76;-7;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
239;20240209072635;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1131778;4421;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-76;-7;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
240;20240209072640;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1131778;4421;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-88;-12;2147483647;2147483647;-1;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
241;20240209072645;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1131778;4421;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-14;2147483647;2147483647;-3;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
242;20240209072650;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1127170;4403;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-14;2147483647;2147483647;-3;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
243;20240209072655;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1127170;4403;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;-12;2147483647;2147483647;6;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
244;20240209072700;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1127170;4403;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;-12;2147483647;2147483647;6;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
245;20240209072705;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1127170;4403;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-104;-9;2147483647;2147483647;6;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
246;20240209072710;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1127170;4403;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-108;-10;2147483647;2147483647;6;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
247;20240209072715;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1127170;4403;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-102;-9;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
248;20240209072720;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1323531;5170;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-111;-10;2147483647;2147483647;3;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
249;20240209072725;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1323531;5170;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-87;-11;2147483647;2147483647;1;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
250;20240209072730;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1323531;5170;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-82;-9;2147483647;2147483647;11;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
251;20240209072735;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1323531;5170;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-82;-9;2147483647;2147483647;10;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
252;20240209072740;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1323531;5170;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-82;-9;2147483647;2147483647;10;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
253;20240209072745;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1323531;5170;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-82;-8;2147483647;2147483647;10;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
254;20240209072750;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1323531;5170;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-12;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
255;20240209072755;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1323531;5170;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-12;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
256;20240209072800;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1323531;5170;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-14;2147483647;2147483647;4;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
257;20240209072805;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126923;4402;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-9;2147483647;2147483647;8;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
258;20240209072810;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126923;4402;11;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-88;-11;2147483647;2147483647;0;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
259;20240209072815;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126913;4402;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-13;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
260;20240209072820;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126913;4402;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-13;2147483647;2147483647;2;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
261;20240209072825;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126914;4402;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-95;-9;2147483647;2147483647;6;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
262;20240209072830;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126914;4402;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-95;-9;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
263;20240209072835;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126914;4402;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-87;-9;2147483647;2147483647;13;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
264;20240209072840;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126914;4402;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-88;-9;2147483647;2147483647;20;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
265;20240209072845;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126914;4402;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-94;-8;2147483647;2147483647;9;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
266;20240209072850;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126914;4402;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-8;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
267;20240209072855;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126914;4402;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-8;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
268;20240209072900;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126914;4402;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-8;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
269;20240209072905;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126914;4402;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-92;-10;2147483647;2147483647;8;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
270;20240209072910;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126145;4399;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-9;2147483647;2147483647;7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
271;20240209072915;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126145;4399;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-12;2147483647;2147483647;8;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
272;20240209072920;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126146;4399;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-11;2147483647;2147483647;0;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
273;20240209072925;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126146;4399;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-84;-7;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
274;20240209072930;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126146;4399;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-8;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
275;20240209072935;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126146;4399;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-88;-9;2147483647;2147483647;4;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
276;20240209072940;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1126146;4399;2;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-12;2147483647;2147483647;4;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
277;20240209072945;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-12;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
278;20240209072950;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-84;-12;2147483647;2147483647;4;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
279;20240209072955;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-9;2147483647;2147483647;9;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
280;20240209073000;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-80;-10;2147483647;2147483647;20;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
281;20240209073005;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-82;-12;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
282;20240209073010;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-88;-7;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
283;20240209073015;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-9;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
284;20240209073020;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-8;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
285;20240209073025;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-8;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
286;20240209073030;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-8;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
287;20240209073035;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-83;-10;2147483647;2147483647;20;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
288;20240209073040;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-84;-7;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
289;20240209073045;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-84;-7;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
290;20240209073050;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-78;-9;2147483647;2147483647;15;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
291;20240209073055;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-75;-10;2147483647;2147483647;21;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
292;20240209073100;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-75;-10;2147483647;2147483647;21;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
293;20240209073105;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;1112065;4344;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-75;-8;2147483647;2147483647;24;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
